ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Numchildren,TotalNumPurchases,TotalAcceptedCmp,TotalMnt,Age
3182,1973,3rd_Cycle,Single,46854.0,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,0,2,15,2,263,48
7300,1952,2nd_Cycle,Single,69142.0,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,19,1,535,69
10424,1968,2nd_Cycle,Single,75922.0,2013-09-12,60,265,138,553,224,23,92,1,4,4,9,1,0,0,18,0,1295,53
8727,1978,2nd_Cycle,Single,63693.0,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,1,29,0,1150,43
2798,1977,3rd_Cycle,In_Relationships,102160.0,2012-02-11,54,763,29,138,76,176,58,0,7,9,10,4,0,0,26,4,1240,44
1030,1965,3rd_Cycle,Single,40637.0,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,2,6,0,38,56
624,1984,2nd_Cycle,Single,18890.0,2012-10-11,5,6,4,1,7,2,15,1,0,1,2,6,0,0,4,2,35,37
5176,1988,2nd_Cycle,In_Relationships,29604.0,2013-08-12,88,7,6,13,7,6,14,1,1,0,3,9,0,1,5,1,53,33
5552,1963,2nd_Cycle,Single,48721.0,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,2,17,0,293,58
868,1966,2nd_Cycle,In_Relationships,44794.0,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,1,6,0,65,55
380,1954,2nd_Cycle,Single,64497.0,2012-10-09,17,1170,48,320,42,32,192,5,11,4,9,8,0,1,29,2,1804,67
2677,1956,2nd_Cycle,In_Relationships,46097.0,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,1,15,0,241,65
6521,1954,2nd_Cycle,In_Relationships,77972.0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,20,0,1101,67
6927,1968,3rd_Cycle,In_Relationships,44377.0,2012-05-10,70,224,0,30,0,0,10,8,5,1,5,8,0,2,19,0,264,53
2877,1974,2nd_Cycle,In_Relationships,46014.0,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,2,26,0,541,47
0,1985,2nd_Cycle,In_Relationships,70951.0,2013-04-05,66,239,10,554,254,87,54,1,3,4,9,1,0,0,17,0,1198,36
1584,1977,2nd_Cycle,In_Relationships,41443.0,2014-01-04,79,171,7,171,25,19,89,6,8,1,5,8,0,1,20,0,482,44
7264,1978,2nd_Cycle,Single,52195.0,2014-12-05,2,12,0,4,0,0,1,1,1,0,2,8,0,3,4,0,17,43
6274,1948,2nd_Cycle,In_Relationships,83790.0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,25,2,1615,73
1377,1954,2nd_Cycle,Single,44551.0,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,1,12,0,285,67
454,1980,2nd_Cycle,In_Relationships,69508.0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,1,28,0,1135,41
1755,1988,2nd_Cycle,In_Relationships,45204.0,2014-11-04,93,30,11,25,29,1,18,1,1,1,4,3,0,1,7,0,114,33
2075,1969,2nd_Cycle,In_Relationships,72460.0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,16,0,1047,52
4785,1970,3rd_Cycle,In_Relationships,77622.0,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,2,22,0,714,51
9076,1980,3rd_Cycle,In_Relationships,30732.0,2013-05-01,44,155,1,25,0,1,3,4,4,1,4,8,0,1,13,0,185,41
7079,1962,2nd_Cycle,Single,63887.0,2012-08-09,38,897,23,207,15,11,92,5,9,6,12,6,0,1,32,0,1245,59
4653,1978,2nd_Cycle,In_Relationships,42011.0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,1,12,0,189,43
7375,1976,2nd_Cycle,In_Relationships,51369.0,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,1,16,0,576,45
709,1952,2nd_Cycle,Single,51537.0,2012-09-12,27,787,20,204,0,0,92,3,2,2,11,8,0,1,18,0,1103,69
460,1972,3rd_Cycle,In_Relationships,79930.0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,17,0,1753,49
3726,1986,3rd_Cycle,In_Relationships,34320.0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,1,4,0,17,35
6798,1966,2nd_Cycle,Single,37070.0,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,2,23,1,433,55
5341,1962,2nd_Cycle,Single,81975.0,2013-05-01,2,983,76,184,180,138,27,1,6,3,4,7,0,1,14,1,1588,59
1606,1971,2nd_Cycle,In_Relationships,38590.0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,1,4,0,22,50
9617,1951,2nd_Cycle,Single,15033.0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,5,0,19,70
3233,1965,3rd_Cycle,In_Relationships,62745.0,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,1,29,0,1117,56
89,1975,2nd_Cycle,In_Relationships,22212.0,2013-09-12,49,5,9,20,6,8,21,2,2,0,4,6,0,1,8,0,69,46
2936,1982,2nd_Cycle,In_Relationships,23661.0,2013-04-12,46,18,0,4,0,0,1,1,1,0,3,7,0,1,5,0,23,39
9449,1958,3rd_Cycle,Single,79761.0,2013-04-10,32,415,5,124,15,35,11,1,5,2,11,3,0,1,19,0,605,63
7297,1973,2nd_Cycle,Single,7500.0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,1,11,0,57,48
313,1968,2nd_Cycle,Single,73455.0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,0,22,1,2088,53
9940,1958,2nd_Cycle,In_Relationships,64961.0,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,1,16,0,1009,63
10735,1971,2nd_Cycle,Single,22804.0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,1,5,0,26,50
9529,1990,2nd_Cycle,In_Relationships,73687.0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,22,2,1627,31
6439,1958,2nd_Cycle,In_Relationships,61074.0,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,1,31,0,1102,63
7411,1964,3rd_Cycle,In_Relationships,31686.0,2014-05-06,31,11,0,5,0,0,1,2,1,0,3,6,0,2,6,0,17,57
2176,1972,2nd_Cycle,In_Relationships,80134.0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,16,4,1690,49
9265,1953,2nd_Cycle,In_Relationships,75027.0,2013-09-01,74,925,64,179,133,12,77,2,9,4,6,5,0,1,21,0,1390,68
8867,1988,3rd_Cycle,In_Relationships,67546.0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,20,0,2126,33
8932,1969,2nd_Cycle,In_Relationships,65176.0,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,1,25,0,1531,52
10236,1975,2nd_Cycle,Single,31160.0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,1,7,0,64,46
6340,1985,2nd_Cycle,Single,29938.0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,1,6,0,26,36
10089,1974,2nd_Cycle,Single,102692.0,2013-05-04,5,168,148,444,32,172,148,1,6,9,13,2,0,0,29,5,1112,47
2227,1958,2nd_Cycle,In_Relationships,26490.0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,11,0,210,63
10992,1967,2nd_Cycle,In_Relationships,75702.0,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,2,26,0,1148,54
5304,1974,3rd_Cycle,Single,30899.0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,1,6,0,33,47
309,1961,3rd_Cycle,In_Relationships,63342.0,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,19,1,1101,60
3406,1964,2nd_Cycle,Single,45989.0,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,1,16,0,322,57
2661,1964,2nd_Cycle,Single,18701.0,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,2,10,0,44,57
3153,1957,3rd_Cycle,Single,40737.0,2013-08-12,24,11,0,4,0,0,2,1,1,0,2,8,0,3,4,0,17,64
10264,1979,2nd_Cycle,Single,15287.0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,0,1,6,2,31,42
1184,1968,3rd_Cycle,Single,69674.0,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,2,25,0,845,53
4200,1970,2nd_Cycle,In_Relationships,44159.0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,1,15,0,275,51
9396,1978,3rd_Cycle,In_Relationships,37717.0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,1,4,0,25,43
2387,1952,2nd_Cycle,In_Relationships,43776.0,2013-03-02,9,177,2,71,3,2,20,6,5,2,4,8,0,2,17,1,275,69
6690,1966,2nd_Cycle,In_Relationships,38179.0,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,2,11,0,90,55
1225,1963,2nd_Cycle,In_Relationships,80124.0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,0,0,19,1,1495,58
9703,1970,3rd_Cycle,In_Relationships,38097.0,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,0,2,11,2,184,51
291,1970,2nd_Cycle,In_Relationships,72940.0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,13,0,981,51
4557,1970,2nd_Cycle,In_Relationships,22070.0,2013-04-10,11,10,7,19,8,2,21,2,2,2,2,6,0,1,8,0,67,51
2379,1953,2nd_Cycle,Single,69267.0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,14,1,1635,68
5726,1983,2nd_Cycle,Single,31788.0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,1,1,10,0,60,38
3066,1975,3rd_Cycle,In_Relationships,61905.0,2014-04-02,2,167,0,43,6,2,13,2,4,2,4,5,0,1,12,0,231,46
6336,1960,2nd_Cycle,In_Relationships,29315.0,2014-06-04,55,13,2,14,8,7,4,4,2,0,4,6,0,2,10,0,48,61
10967,1963,2nd_Cycle,Single,33378.0,2013-06-02,38,33,6,40,3,7,10,3,2,0,4,7,0,2,9,0,99,58
2304,1963,3rd_Cycle,In_Relationships,66313.0,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,1,23,0,770,58
3445,1956,2nd_Cycle,Single,60714.0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,23,1,957,65
7828,1981,2nd_Cycle,In_Relationships,77882.0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,12,0,818,40
3762,1986,3rd_Cycle,Single,69867.0,2013-02-04,30,196,0,512,33,130,54,1,3,5,8,1,0,0,17,2,925,35
4391,1968,2nd_Cycle,Single,63841.0,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,1,22,0,908,53
4669,1981,1st_Cycle,In_Relationships,24480.0,2013-11-02,46,4,19,9,28,25,17,3,3,0,4,7,0,1,10,0,102,40
10144,1976,2nd_Cycle,In_Relationships,51369.0,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,1,16,0,576,45
8652,1946,2nd_Cycle,In_Relationships,37760.0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,13,0,317,75
1672,1974,3rd_Cycle,In_Relationships,65640.0,2014-01-03,74,204,7,149,20,15,66,1,5,1,8,2,0,1,15,0,461,47
8962,1975,2nd_Cycle,In_Relationships,44319.0,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,2,7,0,37,46
9974,1974,2nd_Cycle,In_Relationships,30631.0,2013-12-07,75,15,6,20,4,5,20,1,3,1,2,7,0,1,7,0,70,47
10983,1952,2nd_Cycle,In_Relationships,75278.0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,23,0,930,69
8148,1956,2nd_Cycle,In_Relationships,50898.0,2013-08-01,88,285,28,242,55,114,135,13,6,2,12,5,0,2,33,0,859,65
10102,1966,2nd_Cycle,Single,79946.0,2014-12-05,19,395,183,565,166,141,28,1,5,11,5,3,0,0,22,0,1478,55
4697,1949,2nd_Cycle,Single,35416.0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,16,0,390,72
9262,1984,2nd_Cycle,In_Relationships,32414.0,2013-04-07,11,20,6,5,0,9,12,1,1,0,3,7,0,0,5,1,52,37
7254,1969,2nd_Cycle,In_Relationships,38361.0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,1,10,0,137,52
4543,1980,2nd_Cycle,In_Relationships,82497.0,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,19,1,1919,41
4927,1971,2nd_Cycle,In_Relationships,16626.0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,2,9,0,68,50
10451,1965,2nd_Cycle,In_Relationships,29672.0,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,2,4,0,25,56
2926,1952,2nd_Cycle,In_Relationships,55951.0,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,23,2,1374,69
2874,1988,2nd_Cycle,Single,35388.0,2013-07-03,20,6,4,7,4,3,8,1,1,0,3,7,0,1,5,0,32,33
9738,1986,2nd_Cycle,In_Relationships,42386.0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,1,7,0,100,35
7119,1982,2nd_Cycle,Single,68627.0,2013-12-01,45,395,15,263,60,54,38,1,2,3,6,1,0,0,12,0,825,39
3924,1965,3rd_Cycle,Single,57912.0,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,1,28,1,916,56
5827,1958,2nd_Cycle,Single,35246.0,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,2,11,0,62,63
5596,1956,2nd_Cycle,In_Relationships,58821.0,2013-12-10,44,513,14,154,19,0,28,1,9,2,9,6,0,1,21,0,728,65
10812,1978,3rd_Cycle,In_Relationships,46377.0,2014-01-03,89,37,0,46,4,3,0,1,2,1,3,4,0,1,7,0,90,43
1717,1988,2nd_Cycle,Single,39747.0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,1,13,0,273,33
9491,1984,2nd_Cycle,In_Relationships,23976.0,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,1,10,0,66,37
9274,1961,2nd_Cycle,In_Relationships,80950.0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,23,1,1213,60
6609,1966,2nd_Cycle,Single,27038.0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,0,7,1,107,55
6963,1947,2nd_Cycle,Single,77457.0,2014-05-03,85,675,11,400,15,45,11,1,2,5,10,1,0,0,18,1,1157,74
4440,1964,2nd_Cycle,In_Relationships,64100.0,2013-10-09,93,509,0,27,0,0,10,1,8,3,6,7,0,1,18,1,546,57
1379,1992,2nd_Cycle,In_Relationships,42670.0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,11,0,241,29
10032,1976,2nd_Cycle,Single,12571.0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,1,11,0,53,45
2826,1967,2nd_Cycle,In_Relationships,22574.0,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,3,7,0,37,54
2437,1989,2nd_Cycle,In_Relationships,51111.0,2013-03-06,69,861,138,461,60,30,61,1,6,5,12,3,0,0,24,2,1611,32
6320,1976,2nd_Cycle,Single,70893.0,2013-06-02,42,768,44,561,77,44,14,1,6,6,10,3,0,0,23,0,1508,45
3050,1966,2nd_Cycle,In_Relationships,54198.0,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,2,16,0,235,55
231,1956,2nd_Cycle,In_Relationships,28839.0,2014-11-03,86,24,0,7,0,0,1,2,2,0,3,5,0,2,7,0,32,65
2392,1972,2nd_Cycle,In_Relationships,40321.0,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,2,8,0,102,49
9478,1985,2nd_Cycle,Single,66503.0,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,1,15,0,401,36
113,1951,2nd_Cycle,In_Relationships,30833.0,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,2,6,0,28,70
2863,1970,2nd_Cycle,Single,51111.0,2013-08-23,67,738,20,172,52,50,20,6,2,3,10,7,0,3,21,2,1052,51
1802,1971,2nd_Cycle,In_Relationships,64795.0,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,1,21,0,680,50
520,1974,2nd_Cycle,In_Relationships,34421.0,2013-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,1,4,0,30,47
8275,1965,3rd_Cycle,Single,47025.0,2014-09-02,6,16,0,3,0,0,1,1,1,0,2,7,0,2,4,0,20,56
9750,1961,3rd_Cycle,Single,64325.0,2013-07-02,41,731,60,353,78,12,73,5,10,3,5,7,0,1,23,0,1307,60
2607,1953,2nd_Cycle,Single,40464.0,2013-11-01,78,424,17,118,7,23,41,6,8,2,8,8,0,1,24,0,630,68
7214,1957,2nd_Cycle,In_Relationships,62187.0,2013-05-07,49,792,0,275,45,45,126,1,4,8,5,3,0,0,18,0,1283,64
5835,1976,3rd_Cycle,Single,14849.0,2013-02-07,39,21,2,28,3,2,9,3,2,0,4,8,0,1,9,0,65,45
3896,1984,2nd_Cycle,In_Relationships,27255.0,2013-07-11,3,22,1,11,0,1,2,1,1,0,3,7,0,1,5,0,37,37
10350,1950,3rd_Cycle,In_Relationships,54432.0,2013-09-05,37,33,0,5,0,0,0,1,1,0,3,4,0,3,5,0,38,71
7786,1986,3rd_Cycle,Single,29999.0,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,1,12,0,160,35
2861,1983,2nd_Cycle,Single,24072.0,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,1,4,0,23,38
663,1989,3rd_Cycle,Single,33996.0,2013-11-09,46,40,2,15,8,0,6,1,1,1,3,4,0,0,6,0,71,32
10675,1956,3rd_Cycle,In_Relationships,66334.0,2013-03-04,82,909,11,218,0,0,23,2,9,3,5,5,0,1,19,1,1161,65
2521,1971,2nd_Cycle,In_Relationships,35178.0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,0,1,5,2,59,50
9592,1983,2nd_Cycle,In_Relationships,22010.0,2013-06-30,51,11,2,9,3,0,8,2,2,0,3,8,0,1,7,0,33,38
10151,1960,2nd_Cycle,Single,62204.0,2012-12-09,38,317,46,247,151,46,139,1,4,5,12,3,0,2,22,0,946,61
7381,1968,2nd_Cycle,Single,75693.0,2012-06-12,10,797,153,293,72,97,30,1,11,4,6,4,0,0,22,4,1442,53
4099,1972,2nd_Cycle,In_Relationships,30675.0,2012-12-11,14,10,2,16,11,2,21,1,1,0,3,8,0,1,5,0,62,49
9560,1965,2nd_Cycle,In_Relationships,83003.0,2013-03-03,18,856,61,570,40,25,122,1,7,6,8,3,0,0,22,2,1674,56
10172,1988,2nd_Cycle,Single,68655.0,2012-10-08,95,456,19,832,75,118,38,1,4,5,11,3,0,0,21,0,1538,33
11191,1986,2nd_Cycle,Single,41411.0,2013-07-12,11,37,32,38,11,3,18,1,2,1,4,6,0,0,8,0,139,35
9707,1969,3rd_Cycle,In_Relationships,55212.0,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,20,2,1182,52
6245,1950,3rd_Cycle,In_Relationships,59292.0,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,1,18,0,507,71
8234,1973,1st_Cycle,In_Relationships,27190.0,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,0,1,4,2,18,48
1411,1952,2nd_Cycle,Single,82623.0,2013-10-11,58,204,34,204,172,153,173,1,2,9,4,1,0,0,16,0,940,69
8553,1965,2nd_Cycle,In_Relationships,44300.0,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,2,6,0,42,56
1826,1970,2nd_Cycle,Single,84835.0,2014-06-16,0,189,104,379,111,189,218,1,4,4,6,1,0,0,15,1,1190,51
8842,1971,2nd_Cycle,Single,30372.0,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,2,8,0,44,50
11030,1976,2nd_Cycle,In_Relationships,33181.0,2014-03-01,90,9,0,3,0,0,4,1,1,0,2,6,0,1,4,1,16,45
2579,1957,2nd_Cycle,In_Relationships,71113.0,2013-12-17,95,495,33,255,11,33,8,4,6,7,9,4,0,1,26,0,835,64
175,1986,2nd_Cycle,In_Relationships,71952.0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,0,1,22,2,1443,35
9185,1966,3rd_Cycle,Single,69759.0,2013-10-28,38,452,20,514,13,30,0,3,4,6,5,3,0,0,18,1,1029,55
11056,1974,2nd_Cycle,In_Relationships,72099.0,2012-10-27,18,546,91,410,119,0,22,1,3,4,10,1,0,0,18,0,1188,47
9365,1976,3rd_Cycle,Single,60000.0,2012-12-22,57,1048,0,217,0,0,12,5,11,3,5,6,0,1,24,0,1277,45
6201,1978,2nd_Cycle,Single,38643.0,2013-11-29,45,22,2,14,0,1,10,2,2,0,3,7,1,2,7,0,49,43
2061,1955,2nd_Cycle,In_Relationships,50737.0,2013-11-05,61,78,0,11,0,0,10,1,2,0,4,6,0,1,7,1,99,66
6184,1969,3rd_Cycle,In_Relationships,68462.0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,15,0,1670,52
6142,1943,2nd_Cycle,In_Relationships,65073.0,2013-08-20,65,629,17,177,69,0,8,1,5,3,5,2,1,0,14,0,900,78
4107,1948,3rd_Cycle,In_Relationships,46681.0,2013-08-10,52,269,15,69,15,19,38,2,4,6,4,5,0,2,16,0,425,73
7274,1957,2nd_Cycle,In_Relationships,78618.0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,0,22,1,2153,64
9336,1969,3rd_Cycle,Single,62187.0,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,1,21,0,636,52
2958,1978,2nd_Cycle,In_Relationships,28442.0,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,2,10,0,57,43
933,1978,3rd_Cycle,In_Relationships,37717.0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,1,4,0,25,43
5837,1967,2nd_Cycle,In_Relationships,51479.0,2012-12-28,67,247,8,160,6,8,65,7,6,3,6,7,0,2,22,0,494,54
10704,1969,2nd_Cycle,Single,54803.0,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,1,19,0,693,52
5125,1960,2nd_Cycle,In_Relationships,79530.0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,26,0,1348,61
4432,1976,2nd_Cycle,Single,31615.0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,1,7,0,51,45
5955,1962,2nd_Cycle,In_Relationships,72025.0,2012-11-17,27,833,33,549,151,133,233,1,4,3,8,3,0,0,16,0,1932,59
2928,1975,3rd_Cycle,Single,52614.0,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,1,16,0,990,46
5680,1984,2nd_Cycle,In_Relationships,35684.0,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,1,5,0,30,37
10313,1975,2nd_Cycle,In_Relationships,48178.0,2012-10-28,69,159,4,45,6,2,38,6,5,1,4,8,0,2,16,0,254,46
2557,1970,2nd_Cycle,Single,29548.0,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,0,1,5,1,29,51
1245,1966,2nd_Cycle,Single,63810.0,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,23,1,1371,55
1519,1972,3rd_Cycle,Single,38578.0,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,2,9,1,73,49
10703,1975,2nd_Cycle,Single,46098.0,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,2,11,0,120,46
1726,1970,2nd_Cycle,Single,22585.0,2013-03-18,23,3,9,15,13,2,39,1,1,1,2,9,0,0,5,2,81,51
4459,1989,2nd_Cycle,Single,30279.0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,1,5,0,37,32
1729,1961,3rd_Cycle,In_Relationships,66426.0,2013-02-10,14,1043,24,97,32,24,157,2,3,5,10,6,0,1,20,0,1377,60
1517,1969,2nd_Cycle,Single,30822.0,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,1,5,0,51,52
2098,1969,3rd_Cycle,In_Relationships,33581.0,2013-08-01,38,11,0,5,0,0,1,1,1,0,2,8,0,2,4,0,17,52
9543,1985,2nd_Cycle,In_Relationships,19986.0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,1,4,0,22,36
6878,1954,2nd_Cycle,Single,27421.0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,14,0,324,67
3310,1973,2nd_Cycle,In_Relationships,35688.0,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,3,16,0,211,48
2724,1981,2nd_Cycle,Single,36143.0,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,1,4,0,19,40
948,1971,2nd_Cycle,Single,10245.0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,1,8,0,41,50
6720,1968,2nd_Cycle,In_Relationships,43795.0,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,0,1,17,2,492,53
6202,1960,2nd_Cycle,In_Relationships,63381.0,2012-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,1,26,0,1005,61
2066,1949,2nd_Cycle,In_Relationships,38823.0,2012-08-30,56,70,0,11,2,8,23,1,2,1,3,6,0,1,7,0,114,72
9799,1968,3rd_Cycle,Single,83664.0,2013-08-05,57,866,21,151,28,21,86,3,2,2,12,5,0,2,19,0,1173,53
8318,1979,2nd_Cycle,In_Relationships,90300.0,2014-03-01,7,594,134,786,33,134,57,0,5,6,8,1,0,0,19,1,1738,42
5642,1979,2nd_Cycle,In_Relationships,62499.0,2013-09-12,0,140,4,61,0,13,4,2,3,1,6,4,0,1,12,0,222,42
2669,1993,2nd_Cycle,Single,74293.0,2014-04-05,66,375,152,335,93,91,81,1,5,4,6,2,0,0,16,0,1127,28
455,1946,3rd_Cycle,In_Relationships,51012.0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,10,0,209,75
7683,1968,2nd_Cycle,In_Relationships,70777.0,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,1,23,0,787,53
3428,1991,3rd_Cycle,In_Relationships,68682.0,2013-06-10,56,919,0,505,99,30,45,1,4,9,10,2,0,0,24,0,1598,30
7414,1971,2nd_Cycle,In_Relationships,43824.0,2012-09-15,18,96,1,42,12,3,32,4,3,1,4,8,0,2,12,0,186,50
6354,1984,2nd_Cycle,In_Relationships,15345.0,2012-08-31,51,5,2,16,3,2,19,2,1,1,2,8,0,1,6,1,47,37
798,1987,2nd_Cycle,Single,23442.0,2012-12-24,71,2,0,6,8,6,5,1,1,0,3,7,0,1,5,0,27,34
8213,1980,2nd_Cycle,In_Relationships,14515.0,2012-09-11,71,6,4,9,6,36,35,4,2,2,3,7,0,1,11,1,96,41
2488,1956,2nd_Cycle,Single,31395.0,2013-03-23,80,23,1,25,0,8,7,4,2,1,3,6,0,2,10,0,64,65
9999,1965,2nd_Cycle,In_Relationships,75276.0,2012-09-27,2,610,105,125,137,42,21,1,9,4,9,5,0,0,23,0,1040,56
